"","E5C3_E8","E5C3_L3i","H9_E8","H9_L3i","RUES02_E8","RUES02_L3i"
"ENSG00000215834",0,0,0,0,0,0
"FMO9P",0,0,0,0,0,0
"OR2T32P",0,0,0,0,0,0
"ENSG00000290608",0,0,0,0,0,0
"OR2L1P",0,0,0,0,0,0
"ENSG00000290612",0,0,0,0,0,0
"ENSG00000227671",972,1513,1054,1265,430,1265
"ENSG00000290683",211,449,306,299,97,325
"ENSG00000203664",0,0,0,0,0,0
"OR2W5P",0,0,0,0,0,0
"ENSG00000215859",0,0,0,0,0,0
"PDZK1P1",19,19,118,15,27,2
"ENSG00000234571",0,0,0,0,0,0
"ENSG00000290735",0,3,0,0,2,0
"ENSG00000203878",0,0,0,0,0,0
"CHIAP2",0,0,0,1,0,0
"ENSG00000229978",0,0,0,0,0,0
"PRAMEF36P",0,0,0,0,0,0
"ENSG00000230092",0,0,0,0,0,0
"ENSG00000290784",0,0,2,1,0,0
"ENSG00000234232",1,0,5,1,3,2
"ENSG00000290790",7,30,16,1,2,1
"H2BC19P",0,0,0,0,0,0
"ENSG00000290791",72,158,154,68,66,57
"H2BC20P",0,0,0,0,0,0
"ENSG00000290792",132,368,356,206,124,201
"ENSG00000223972",0,0,0,0,0,0
"DDX11L16",0,2,0,0,0,0
"OR4G11P",0,0,0,0,0,0
"ENSG00000290826",0,0,0,0,0,0
"CROCCP3",8,21,38,25,10,17
"CROCCP3.1",68,146,231,99,69,125
"CROCCP4",0,0,0,0,0,0
"MST1L",0,0,0,0,0,0
"ENSG00000215790",0,0,0,0,0,0
"ENSG00000290854",77,105,244,112,37,56
"ENSG00000272419",0,0,0,0,0,0
"LINC01145",45,75,64,36,23,69
"ENSG00000276756",0,0,0,0,0,0
"ENSG00000290869",0,0,0,0,0,0
"ENSG00000285215",0,0,1,0,2,0
"ENSG00000290903",0,0,1,0,0,0
"ENSG00000275585",0,3,1,0,0,1
"ENSG00000290904",0,4,0,2,6,4
"ENSG00000234761",0,0,0,0,0,0
"ENSG00000290909",0,0,0,0,0,0
"ENSG00000284740",0,0,0,0,0,0
"ENSG00000290916",3,12,4,2,0,1
"ENSG00000185495",1,9,3,0,2,1
"SEPTIN7P13",214,222,310,81,162,87
"ENSG00000275131",66,58,84,43,38,29
"ENSG00000290999",23,20,9,28,8,19
"ENSG00000272150",0,0,0,0,0,0
"NBPF25P",19,56,27,44,15,43
"ENSG00000153923",0,0,0,0,0,0
"CLCA3P",0,0,0,0,0,0
"ENSG00000272645",0,0,0,0,0,0
"ENSG00000291068",85,405,436,199,80,313
"ENSG00000215908",299,292,381,132,190,218
"ENSG00000237276",3,2,2,3,4,8
"ENSG00000291077",2,3,4,1,3,2
"ENSG00000223345",0,0,0,0,0,0
"H2BP1",1,0,0,0,0,0
"ENSG00000243970",3,1,8,0,0,0
"PPIEL",196,400,574,216,102,84
"ENSG00000220785",0,0,0,0,0,0
"MTMR9LP",80,155,231,52,79,122
"ENSG00000198019",0,0,0,0,0,0
"FCGR1BP",0,0,0,1,0,0
"ENSG00000160766",0,0,0,0,0,0
"ENSG00000232022",1,0,2,2,0,0
"ENSG00000291138",8,5,25,2,9,11
"ENSG00000231752",0,0,0,0,0,0
"EMBP1",281,127,293,86,201,74
"ENSG00000217801",45,11,47,10,8,12
"LOC100288175",225,20,121,32,46,24
"ENSG00000286640",0,0,0,0,0,0
"LOC124904158",0,0,6,0,1,3
"ENSG00000277147",0,0,0,0,0,0
"LINC00869",95,277,238,251,138,175
"ENSG00000231827",10,9,37,11,10,8
"LOC343052",1,0,18,0,2,1
"ENSG00000228327",0,0,0,0,0,0
"ENSG00000291215",80,251,159,117,44,160
"ENSG00000231512",0,0,0,0,0,0
"ENSG00000291216",0,0,0,0,0,0
"ENSG00000214837",0,0,0,0,0,0
"LINC01347",3,1,24,17,13,18
"ENSG00000236957",0,0,0,0,0,0
"LOC105371458",0,0,0,0,0,0
"ENSG00000231551",0,0,0,0,0,0
"ENSG00000215861",0,0,0,1,0,1
"ENSG00000214796",8,21,14,22,6,22
"ENSG00000291234",287,342,437,338,350,379
"TPM3",24625,37685,35554,40370,23205,30652
"ENSG00000288982",0,0,0,0,1,0
"ENSG00000284699",3,0,0,2,0,0
"CLIC4",25395,23883,36058,22494,23853,17326
"RNU6-1208P",0,0,0,0,0,0
"MIR6731",0,0,0,0,0,0
"SRRM1",16231,16156,26184,13918,14436,11637
"ENSG00000285053",226,307,384,268,272,217
"PRELP",12,12,131,354,28,79
"OPTC",50,36,391,24,28,26
"ATP2B4",2424,5721,5731,6963,2021,6107
"HNRNPR",9576,18864,21347,21015,13441,14808
"ZNF436-AS1",46,13,155,111,50,39
"EMC1-AS1",22,22,63,36,25,33
"CAPZB",21150,21014,32379,19142,17439,16651
"MICOS10",318,807,595,650,338,604
"RNU4-28P",0,0,0,0,0,0
"MICOS10-DT",0,0,1,0,0,2
"NBL1",264,623,383,683,338,866
"ENSG00000270136",0,0,0,0,0,0
"ENSG00000226396",36,85,87,329,38,73
"HTR6",124,2,416,0,115,2
"RUNX3",33,81,49,54,58,150
"ENSG00000229162",0,3,0,0,0,0
"ENSG00000261025",0,0,0,0,0,0
"MIR4425",0,0,0,0,0,0
"ENSG00000285823",0,0,2,0,0,0
"CDC42",105,260,174,232,79,182
"CROCCP2",1427,1109,1214,522,603,730
"ENSG00000290849",18,10,17,0,5,1
"ENSG00000268869",89,55,158,23,57,10
"ENSG00000290850",0,0,5,0,0,0
"ENSG00000290851",32,15,13,2,22,1
"LOC105376805",228,137,138,44,149,52
"ENSG00000290122",0,0,2,0,0,1
"LINC01353",0,2,2,1,1,0
"RNU6-487P",0,0,0,0,0,0
"FMOD",16,0,24,442,14,696
"ENSG00000229652",0,0,0,1,0,0
"LARP7P1",0,0,0,0,0,0
"ENSG00000211451",124,22,174,36,112,31
"ENSG00000233396",110,67,173,35,43,17
"ENSG00000290578",0,4,4,8,3,7
"ENSG00000277406",0,0,0,0,0,0
"LOC124904613",4,4,3,3,0,1
"ENSG00000287978",10,10,18,27,14,15
"LOC124904634",4,6,3,5,4,6
"ENSG00000277655",0,0,0,0,0,0
"ENSG00000291242",11,18,15,8,7,0
"ENSG00000289321",6,4,2,0,2,0
"RNA5SP536",0,0,0,0,1,0
"ENSG00000276975",10,12,2,0,6,2
"ENSG00000290557",0,0,0,0,0,0
"LOC124900456",0,0,0,0,0,0
"ENSG00000291243",1,0,0,0,0,0
"ENSG00000237188",0,2,0,1,0,3
"FMO5",45,236,114,361,25,226
"CCT8P1",58,106,89,254,32,140
"RPL7AP15",0,4,2,0,0,0
"CHD1L",140,259,261,181,125,185
"LOC100130018",0,2,0,2,2,0
"LINC01738",0,2,0,0,0,0
"TRABD2B",372,675,874,2001,338,1292
"ENSG00000223814",0,0,0,0,0,0
"ENSG00000225028",0,10,2,28,3,20
"ENSG00000226133",0,0,0,3,0,5
"ENSG00000231413",0,0,0,0,0,0
"ENSG00000237180",0,0,0,0,0,2
"ENSG00000279096",0,2,0,3,0,0
"ENSG00000242267",0,1,1,3,0,3
"ENSG00000223720",0,0,2,8,3,2
"SLC5A9",8,1262,7,1500,5,1285
"ENSG00000272491",0,62,0,80,1,73
"ENSG00000279214",0,3,0,1,0,2
"SPATA6",669,1333,1462,1428,399,672
"PPP1R8P1",0,0,2,4,0,0
"ENSG00000290466",0,3,3,10,4,7
"ENSG00000291246",0,2,1,3,0,0
"ENSG00000230864",0,0,0,0,0,0
"COL11A1",939,281,2712,2196,1124,3514
"SOD2P1",0,0,0,0,0,0
"CEP350",2773,3522,5160,3533,2596,3412
"EPS15",4927,2811,5976,3314,3450,3006
"EPS15-AS1",3,2,1,1,2,1
"ENSG00000227742",4,2,0,0,0,2
"PHC2",934,506,3911,2976,782,1438
"EPB41",7628,5561,11054,4550,6519,4524
"BTG2",3218,1864,2445,2523,1501,2561
"KCNAB2",794,491,1634,414,620,385
"CHD5",301,170,196,114,207,74
"ENSG00000285629",0,0,0,0,0,0
"RPL22",7084,6917,10576,5615,5551,4486
"ENSG00000226944",7,9,4,6,4,5
"RNF207",114,311,418,289,183,290
"ICMT",7745,16216,15349,14343,8845,11335
"ICMT-DT",134,317,283,274,287,219
"GPR153",877,577,2930,254,1126,310
"HES3",1840,746,4064,78,1740,256
"HES2",191,140,22,115,32,80
"PTBP2",4597,5121,6652,3183,2601,2759
"MIR200B",0,0,1,0,3,2
"MIR200A",0,0,3,0,0,0
"MIR429",0,2,0,1,1,3
"TTLL10",4,3,37,2,37,3
"PUSL1",1495,1416,1676,1669,1357,1136
"MRPL20-AS1",945,1587,1725,1579,1099,1254
"TMEM278",239,385,338,345,171,299
"PDE4DIPP6",23,17,45,10,10,28
"PDE4DIP",1279,1254,1590,1165,1075,974
"LOC653513",2,0,0,2,1,3
"RGS4",8,4,10,989,6,598
"ENSG00000213036",7,20,12,13,6,18
"KRT18P12",0,0,0,1,0,0
"ENSG00000250536",0,2,6,4,3,2
"ENSG00000224584",2,2,0,0,0,3
"ENSG00000185221",0,0,0,0,0,2
"ENSG00000223869",0,0,0,0,0,0
"ENSG00000287008",0,0,0,0,0,0
"CENPF",17025,24678,32794,16746,14567,17624
"THBS3-AS1",114,143,198,92,47,110
"GBA1LP",68,122,126,74,28,109
"ENTREP3",3503,2971,6543,3715,3485,2652
"UBXN10",99,88,198,78,38,85
"CDCP2",0,0,0,0,0,0
"ENSG00000225632",0,0,0,0,0,0
"SSBP3",5619,8415,10427,9265,6814,7708
"NUP210L",12,10,14,15,2,8
"LUZP1",3782,8181,6363,6891,5105,6628
"ENSG00000289014",5,9,8,2,8,5
"HTR1D",245,1108,352,102,388,176
"EVI5",1069,866,1300,1238,806,995
"GUK1",3306,4224,5114,5709,2544,3928
"IFFO2",2993,1643,1467,1420,1635,1702
"NTRK1",1,6,15,63,0,138
"OR14A2",0,0,0,0,0,0
"ACOT7",8011,5232,8603,4193,6526,4848
"ESPN",1112,68,1985,134,1164,181
"CACNA1E",42,49,167,26,62,21
"ZNF648",6,36,26,16,9,36
"ENSG00000224810",2,6,6,6,2,0
"ENSG00000225982",0,0,2,0,0,0
"ENSG00000228918",0,0,1,0,2,0
"ENSG00000232309",0,0,0,0,0,0
"ENSG00000289573",0,0,0,0,0,0
"ENSG00000232096",0,0,0,0,0,0
"RNU6-152P",0,0,0,0,0,0
"RPL18P2",0,0,0,0,0,0
"ENSG00000231684",0,1,2,8,0,4
"MIR4794",0,0,0,0,0,0
"RAVER2",2711,2279,4086,2066,2223,2152
"SPATA1",29,18,57,19,10,8
"ENSG00000284882",1,3,8,18,1,0
"ENSG00000289881",4,2,12,14,11,0
"ENSG00000285325",0,0,0,0,0,0
"LOC100996637",0,0,0,0,0,0
"TPO",29,83,142,85,72,139
"ENSG00000228613",39,43,117,37,55,49
"ENSG00000227713",0,1,2,0,0,1
"ENSG00000227364",0,0,0,0,0,0
"ENSG00000280360",2,0,30,9,0,0
"ENSG00000286905",8,23,11,14,7,13
"TRAPPC12",1769,3873,4190,3449,3089,3395
"ADI1",1553,4720,2752,4314,1382,3495
"ENSG00000231482",7,1,23,6,11,4
"ENSG00000228391",0,0,0,0,0,0
"LINC01304",0,0,0,0,0,0
"ENSG00000230515",5,5,4,0,6,2
"LINC01250",0,30,0,33,0,15
"TMEM18-DT",13,14,87,29,8,19
"LINC01875",0,0,0,0,0,0
"ENSG00000231173",1,1,2,2,2,0
"ENSG00000232979",0,0,0,0,0,0
"LINC03156",0,0,0,0,0,2
"ENSG00000240980",0,0,0,0,0,0
"ENSG00000225234",9,65,53,29,49,48
"ENSG00000287583",0,0,0,2,0,2
"ENSG00000235403",1,0,0,0,0,1
"ENSG00000228799",0,2,0,0,0,0
"LOC105373352",0,0,0,0,0,0
"ENSG00000283766",5,7,10,5,3,7
"LINC01247",0,0,0,0,0,0
"SNTG2",374,178,747,64,398,103
"ENSG00000223884",9,10,11,12,6,1
"ENSG00000224128",0,2,5,8,1,2
"ENSG00000228585",0,0,0,0,0,0
"RPL30P3",0,0,0,4,0,0
"ENSG00000234796",0,0,0,0,0,0
"ENSG00000272002",2,5,1,7,2,4
"ENSG00000235665",0,0,5,0,0,0
"LOC124907725",0,15,13,6,15,8
"RNASEH1",2586,3493,3745,3828,2616,2680
"LOC124907726",126,270,201,152,132,162
"LOC101929510",0,0,2,0,2,0
"LINC01115",7,2,15,6,0,1
"LOC101929551",22,212,18,70,16,99
"LOC105373390",0,4,0,4,0,2
"LINC01874",0,0,0,0,0,0
"ENSG00000233970",0,0,2,1,0,0
"ENSG00000271868",0,5,3,4,2,3
"ENSG00000227047",0,0,0,0,0,0
"TMEM18",1039,1518,2217,1009,1235,931
"ENSG00000236760",0,2,1,2,0,1
"RPS7",27380,27572,37317,24523,22825,18236
"LOC100130731",0,0,0,0,0,0
"MSGN1",0,2,0,38,0,4
"SMC6",5895,8052,9315,7041,5811,5745
"ENSG00000224885",4,12,4,7,7,6
"LINC01115.1",0,4,0,0,1,4
"ENSG00000286851",0,0,0,0,0,0
"ENSG00000286857",0,0,0,0,0,0
"LINC01249",30,21,32,2,8,3
"ENSG00000232835",0,0,0,1,0,0
"HS1BP3-IT1",0,1,2,0,1,0
"LRATD1",417,22,503,40,229,49
"LOC107985792",1,2,2,5,1,0
"ENSG00000230090",0,12,9,8,1,1
"ENSG00000229740",0,0,0,0,0,0
"ENSG00000227718",0,0,0,0,2,0
"ENSG00000145835",0,0,0,0,0,0
"ASAP2",1092,682,3280,414,1128,491
"CDK8P1",0,0,0,1,0,0
"ENSG00000229550",0,0,0,0,0,0
"LOC100507562",0,0,0,0,0,0
"PIK3CDP1",0,0,0,0,0,0
"ENSG00000287881",0,0,0,0,0,0
"WDR35-DT",34,30,57,35,34,16
"ENSG00000242282",0,2,1,0,0,0
"ENSG00000229370",0,0,0,0,0,0
"NTSR2",4,0,3,2,4,0
"LINC00954",19,43,119,26,44,25
"ENSG00000261012",0,0,0,2,0,0
"ENSG00000234378",2,0,8,0,5,1
"APOB",26,22,99,2239,30,353
"ENSG00000271315",0,0,0,0,0,0
"ENSG00000242136",3,0,9,0,10,1
"RPS25P3",0,0,2,0,1,1
"ENSG00000224604",0,2,0,0,0,0
"ENSG00000223530",0,0,0,0,0,0
"HADHA",11605,11696,19160,12537,11315,10077
"LINC02850",0,0,0,0,0,0
"DCDC2C",11,0,13,0,2,2
"ENSG00000233005",0,0,0,0,0,0
"LINC01810",0,0,0,0,0,0
"LOC124905951",0,0,1,1,0,0
"ENSG00000225378",0,0,0,0,0,0
"ENSG00000287291",4,0,0,2,0,0
"SOX11",4128,7474,15042,6797,4849,5153
"NPM1P48",0,3,1,19,0,4
"SRD5A2",2,0,0,4,0,0
"ENSG00000223634",4,0,1,0,6,0
"ENSG00000236665",21,5,14,2,4,5
"OSR1",4,7,16,306,2,215
"ENSG00000228505",0,0,0,0,0,0
"ENSG00000270654",0,0,0,0,0,0
"LINC00276",0,0,0,0,0,0
"TTC32",292,264,763,302,316,197
"DPYSL5",170,655,2821,639,362,156
"ENSG00000224361",0,0,0,0,0,0
"ENSG00000235537",0,0,0,0,0,0
"ENSG00000233714",2,0,2,0,0,1
"ENSG00000226041",0,0,0,0,0,0
"EFR3B",1479,927,3617,477,1203,688
"ENSG00000235911",0,0,0,0,0,0
"GREB1",2022,2869,4138,2323,2128,3125
"LINC01946",0,0,0,0,0,0
"LOC101928196",0,0,0,0,0,0
"RPS16P2",0,0,0,0,0,0
"LINC01822",0,0,0,0,0,0
"GEN1",943,3185,2256,1865,881,1749
"ENSG00000224626",0,0,0,0,4,0
"LOC124907748",0,0,0,0,0,1
"VSNL1",2275,2041,3177,838,3464,1433
"ENSG00000276411",0,0,0,0,0,0
"ENSG00000225402",0,0,4,3,2,1
"ENSG00000235127",0,0,0,0,0,0
"ENSG00000228563",0,0,0,0,0,0
"ENSG00000261104",11,0,53,2,66,2
"ENSG00000234275",0,10,0,6,0,9
"ENSG00000226649",1,1,3,0,0,1
"ENSG00000261117",0,2,2,2,1,4
"RPS13P4",0,0,0,1,0,2
"ENSG00000260331",4,2,5,0,0,0
"ENSG00000237670",0,0,0,2,0,0
"ENSG00000278908",2,0,0,0,0,0
"ENSG00000235497",3,0,0,0,3,3
"ENSG00000233553",0,0,1,0,0,0
"ENSG00000242540",7,16,25,22,11,9
"ENSG00000270422",0,0,0,0,0,0
"CRTC1P1",0,0,1,2,0,0
"ENSG00000234579",0,0,0,1,0,0
"ENSG00000285984",0,0,0,0,0,0
"ENSG00000280276",0,0,0,0,0,0
"ENSG00000197644",0,0,0,0,0,0
"CYP1B1",453,1412,444,3871,250,1013
"LDAH",2372,2481,2899,1561,1872,1743
"ENSG00000287284",0,0,0,0,0,0
"MATN3",343,655,597,1297,392,887
"ENSG00000280390",0,0,0,0,0,0
"HS1BP3",2961,1706,3219,2183,1627,1483
"ATAD2B",1721,2087,3128,1409,1451,1598
"ENSG00000285354",0,0,0,0,0,0
"ENSG00000235064",0,4,2,8,1,0
"RPL37P11",0,2,0,10,0,2
"ENSG00000226398",1,0,4,1,0,0
"SRBD1",2004,2477,3027,2096,1826,2317
"ENSG00000231336",0,1,0,0,0,1
"ENSG00000213403",0,0,0,1,0,0
"CAPN13",426,396,780,298,289,468
"LINC01913",0,0,0,0,0,0
"LTBP1",2135,2148,5266,3521,2893,5657
"CAPN14",58,2,30,48,34,29
"ENSG00000215263",0,0,0,0,0,0
"ENSG00000282828",0,0,0,0,0,0
"RPL36AP14",0,0,0,0,0,0
"GDF7",0,16,23,40,3,99
"XDH",207,230,575,218,107,186
"ENSG00000271629",0,0,0,0,0,0
"ENSG00000223360",0,1,0,0,0,0
"FTH1P6",0,0,0,0,0,0
"PRKCE",72,29,234,1679,86,230
"ENSG00000224400",0,0,0,0,0,0
"ENSG00000285754",0,0,0,0,0,0
"LHCGR",7,12,21,9,7,12
"ENSG00000272027",0,2,0,6,0,1
"LINC01884",0,0,0,0,0,0
"ENSG00000232518",4,4,2,2,2,0
"ENSG00000287313",0,0,0,0,0,0
"LINC01318",0,2,0,0,0,0
"PIRAT1",0,0,0,1,0,2
"ENSG00000229160",0,0,0,0,2,1
"ENSG00000214843",0,2,0,0,0,0
"ENSG00000286519",2,2,16,0,19,0
"ENSG00000232604",0,0,0,0,0,0
"ENSG00000225943",0,0,0,0,0,0
"KCNG3",619,693,706,362,648,276
"ENSG00000227292",0,0,0,0,0,0
"ENSG00000226523",0,1,0,0,0,0
"ENSG00000235848",0,0,2,4,0,0
"STRN",4759,4478,4863,3984,3185,4084
"CENPA",1931,2501,2705,2750,1340,1798
"ENSG00000286829",0,4,0,0,0,0
"ENSG00000242412",0,2,2,2,0,6
"ENSG00000233953",4,1,2,2,1,0
"ENSG00000288553",0,0,0,0,0,0
"ENSG00000235968",0,0,0,0,0,0
"ENSG00000232693",2,3,1,0,0,0
"ENSG00000244310",5,0,0,0,1,0
"ENSG00000232444",0,0,0,0,0,2
"MEIS1-AS2",0,0,0,0,0,0
"EFEMP1",536,491,2430,642,796,729
"FSHR",0,0,0,78,2,491
"RPS13P3",4,8,0,3,5,0
"EHD3",1367,674,2172,1830,1426,1542
"ENSG00000279956",0,0,0,0,0,1
"ENSG00000273398",1,0,1,2,3,0
"PAPOLG",1868,2289,3101,1843,1923,1816
"LINC01797",0,0,0,0,0,0
"PGAM1P6",0,3,0,4,0,0
"ENSG00000273275",0,0,0,0,0,0
"ENSG00000228481",0,0,0,0,0,0
"LINC01824",0,0,0,0,0,0
"ENSG00000230355",0,2,0,0,0,0
"ENSG00000232668",0,0,0,0,0,0
"ENSG00000231815",0,0,0,0,0,0
"ENSG00000271443",0,1,0,2,0,4
"ENSG00000269976",0,0,4,0,2,0
"RPL7P12",0,0,0,0,3,0
"LINC01883",0,0,0,0,0,0
"HADHB",3541,3631,5039,3783,2969,3332
"FEZ2",1966,1007,3547,1869,1656,1087
"ENSG00000213620",0,3,3,0,0,0
"ENSG00000286480",0,0,3,0,0,0
"ENSG00000285577",0,0,0,0,0,2
"ENSG00000270447",0,0,0,0,0,0
"VDAC1P13",14,13,8,2,3,3
"SLC3A1",2,3,0,0,1,1
"LINC01873",3,11,12,5,12,2
"ENSG00000223897",0,0,0,0,0,0
"ENSG00000272702",26,6,94,12,44,14
"ANXA4",889,1063,905,1384,672,1713
"ENSG00000273090",0,0,0,0,0,0
"ENSG00000271955",0,0,0,0,0,0
"LOC105374780",0,0,2,0,2,4
"ENSG00000273006",0,0,1,0,0,0
"LOC105369165",9,0,8,0,1,0
"ENSG00000237979",0,2,0,0,0,0
"WDPCP",453,226,1138,268,352,341
"LINC01830",0,0,2,5,0,9
"COX7A2L",7284,5489,8339,5132,5327,4024
"RPL37P13",0,0,0,0,0,0
"SFXN5",1473,3680,2909,2424,1315,2455
"ENSG00000286604",0,0,0,0,0,0
"ZNF638",8104,13384,14442,8400,5402,9819
"ENSG00000282998",0,0,0,0,0,0
"ENSG00000272180",9,2,26,1,5,0
"ATL2",5001,5582,7743,5725,4173,4882
"ENSG00000285611",0,0,0,0,0,0
"PPP4R3B",4380,5136,6961,5036,3760,4586
"PSMC1P10",0,3,0,12,2,2
"ENSG00000231712",0,0,0,0,0,0
"ENSG00000280257",0,4,2,0,0,0
"ENSG00000226247",0,4,0,4,2,0
"LINC01291",14,73,80,58,13,47
"LINC02613",0,4,2,10,0,4
"ENSG00000284932",0,0,0,0,0,0
"USP34",6447,6856,10972,6923,5466,7055
"ENSG00000236989",4,20,14,15,28,32
"ENSG00000233829",0,0,0,3,0,0
"ENSG00000287172",0,0,0,0,0,0
"ENSG00000270996",2,2,12,2,2,0
"RPS20P9",0,0,0,6,2,4
"ETAA1",1748,1737,3768,1619,1917,1495
"ENSG00000227088",1,5,0,0,1,0
"ENSG00000225815",0,1,0,1,1,2
"ENSG00000233971",0,2,2,44,0,2
"MTND4P25",0,0,0,0,0,0
"RPS15AP15",0,0,0,4,0,2
"RPL27P5",0,0,0,0,0,0
"USP21P2",0,0,0,0,0,0
"LBH",1976,4851,2483,7846,2072,5585
"DNAAF10",320,464,687,343,415,315
"ENSG00000226819",0,0,0,0,0,1
"RPL21P37",18,4,28,19,24,8
"ENSG00000235586",3,15,4,7,6,13
"TRABD2A",470,427,440,271,421,297
"RPLP0P6",783,849,1219,980,627,502
"ST6GALNAC2P1",0,0,0,0,0,0
"MTND5P27",0,0,0,0,0,0
"EVA1A",86,62,163,182,85,92
"HNRNPLL",4648,4683,6305,4694,3535,4225
"LOC101927661",9,0,4,0,0,1
"ENSG00000287145",0,0,0,0,0,0
"PNO1",1891,3358,2135,3605,1887,2498
"ENSG00000231054",0,0,5,0,0,0
"LOC112268410",0,0,0,0,0,0
"ENSG00000227293",0,4,0,1,8,7
"PPIAP64",0,8,2,7,2,1
"ENSG00000231781",0,41,0,27,0,25
"ENSG00000286524",0,0,0,0,0,0
"PNPT1",3924,5665,4699,4348,3277,3406
"LRRTM4-AS1",1,7,2,0,0,0
"LOC105373436",0,0,0,0,14,4
"ELOBP3",0,0,0,0,0,0
"ENSG00000236209",2,0,10,3,6,0
"ENSG00000285542",0,0,0,0,0,0
"SIX2",48,24,126,86,140,57
"LINC01815",0,0,0,0,0,0
"SIX3",65,23,1235,12,15,26
"ENSG00000232153",0,0,1,2,0,1
"ENSG00000239995",0,0,0,0,0,0
"SLC35F6",1476,3421,1436,4044,681,2492
"ENSG00000271134",0,0,0,6,0,0
"NRXN1-DT",6,351,4,381,7,315
"ENSG00000287474",0,0,0,2,0,0
"POLE4",456,872,823,861,574,759
"EGR4",30,0,41,0,140,2
"ENSG00000235463",0,0,0,0,0,0
"ENSG00000232696",0,0,0,1,0,0
"ENSG00000182814",2,0,0,0,4,0
"ENSG00000276362",0,0,0,0,0,0
"ENSG00000266931",0,0,0,0,0,0
"ENSG00000286728",0,0,7,0,1,0
"REG3G",0,0,0,0,0,0
"LINC03050",0,0,0,0,0,0
"ENSG00000279519",0,0,0,0,0,0
"ENSG00000273064",6,11,30,18,14,11
"ENSG00000237498",0,0,0,0,1,0
"ENSG00000286427",6,22,8,14,4,9
"LOC105374597",0,0,0,0,0,0
"REG1A",0,38,13,34,0,22
"ENSG00000197794",0,0,0,0,0,0
"GEMIN6",821,1333,1332,1207,836,876
"ENSG00000237293",0,0,0,0,0,0
"LINC01809",0,0,0,0,0,0
"ENSG00000196085",0,0,0,0,0,0
"ENSG00000271452",16,19,34,22,22,23
"ASB3",1594,1136,2466,1050,1540,1224
"MTND6P7",0,0,0,0,0,0
"ENSG00000224071",0,0,0,0,0,0
"EPAS1",735,232,514,3002,173,2169
"CAMKMT",662,540,1281,402,840,433
"RAB11FIP5",1984,963,2894,2747,2071,2257
"ENSG00000287026",1,36,0,12,0,13
"ENSG00000230975",0,0,0,2,0,1
"ENSG00000285755",2,0,3,3,0,0
"ADD2",13989,17437,31994,10625,13073,10896
"KCMF1",8441,6369,8458,6180,7114,4731
"BCL11A",759,3210,1368,1375,1095,2045
"TMSB10",21094,39100,26603,54510,19162,33459
"KMT5AP2",9,34,4,8,8,19
"MTATP8P2",10,29,2,7,2,15
"NOTO",4,8,39,4,6,2
"ENSG00000184303",2,0,1,0,0,0
"RPL37P10",0,0,0,0,0,0
"ENSG00000213400",0,0,0,12,0,3
"ENSG00000229560",0,0,0,0,0,0
"ENSG00000287658",0,0,5,0,0,0
"ENSG00000230836",2,3,0,0,4,6
"ENSG00000287931",1,0,5,0,1,0
"ENSG00000226972",0,2,9,4,0,2
"ENSG00000225136",0,0,0,0,0,0
"ENSG00000226605",0,0,0,0,0,0
"ENSG00000286932",1,0,7,4,3,5
"SUCLA2P2",0,0,0,0,0,2
"LOC100129434",24,10,71,13,4,13
"ENSG00000278957",0,0,4,0,0,0
"PLGLB2",0,2,0,0,0,4
"ENSG00000282890",0,1,0,0,0,0
"RPL26P13",0,6,0,60,2,20
"MRPL19",4318,4436,5827,4341,4423,3864
"ENSG00000225787",0,0,2,0,0,0
"ENSG00000231156",1,0,12,0,11,1
"ENSG00000228873",0,0,1,0,1,0
"PAIP2B",2330,789,4014,516,3028,704
"FABP1",2,0,2,4,0,0
"ENSG00000286211",0,0,0,0,0,0
"EVA1A-AS",0,1,0,2,0,0
"ENSG00000279791",6,2,14,6,10,2
"ANKRD11P1",0,0,2,2,0,0
"ENSG00000284879",7,8,4,2,3,4
"HNRNPA1P57",2,8,3,9,0,2
"ENSG00000287749",0,0,0,16,0,6
"ENSG00000236538",0,0,0,0,0,0
"ENSG00000230840",0,0,0,0,0,0
"ENSG00000281195",31,101,49,33,17,57
"NCAPH",3449,4360,6518,3958,3975,3071
"ENSG00000236847",0,0,0,0,0,0
"MTCYBP7",0,0,0,0,0,0
"PKDCC",1173,1174,8076,5759,987,2761
"ENSG00000226994",0,0,0,0,0,4
"ENSG00000287640",0,0,0,0,0,0
"ENSG00000228272",0,0,0,0,0,0
"EML4-AS1",0,0,0,2,0,2
"REG1B",0,0,0,0,0,0
"ENSG00000286202",0,21,0,3,0,9
"ENSG00000270462",4,1,10,1,6,0
"ENSG00000288535",0,0,0,1,0,0
"MRPL50P1",3,17,2,1,0,13
"ANAPC1P3",0,0,0,0,0,0
"ENSG00000287956",0,0,0,0,0,0
"TCF7L1",7758,5456,12435,4434,10448,2411
"ENSG00000228225",0,0,0,0,0,0
"RPS2P17",15,45,42,84,28,31
"IGKV2-4",0,0,0,0,0,0
"HK2",4459,5317,11502,5575,4540,4269
"ENSG00000230968",0,0,0,0,0,0
"ENSG00000233891",1,0,8,2,5,1
"ENSG00000230477",0,0,0,0,0,0
"ENSG00000230964",1,0,0,0,0,0
"ENSG00000286979",1,0,0,0,0,0
"ENSG00000231722",0,0,0,0,0,0
"NDUFB4P7",0,0,0,0,0,0
"ENSG00000233444",0,0,0,0,0,0
