"","E5C3_E8","E5C3_L3i","H9_E8","H9_L3i","RUES02_E8","RUES02_L3i"
"ENSG00000252743",12,6,13,5,3,7
"ENSG00000235663",1,0,2,0,1,0
"ENSG00000204396",27,155,102,54,45,109
"ENSG00000201555",3,14,3,10,3,5
"ENSG00000207023",0,3,1,0,0,0
"ENSG00000271986",0,0,0,0,0,0
"ENSG00000223967",0,0,0,0,0,0
"ENSG00000213722",3181,3426,6304,4755,2720,2688
"ENSG00000214892",0,0,2,10,0,2
"ENSG00000227939",106,132,120,408,66,84
"ENSG00000231402",0,0,0,0,0,0
"ENSG00000256166",0,0,0,0,1,0
"ENSG00000229836",2,1,0,0,2,0
"ENSG00000277402",0,0,0,0,0,0
"ENSG00000271581",1,0,2,0,0,0
"ENSG00000285647",2,0,5,2,0,0
"ENSG00000201658",0,0,0,0,0,0
"ENSG00000230994",0,0,0,0,0,0
"ENSG00000223702",0,0,2,0,0,0
"ENSG00000225851",5,1,0,1,0,0
"ENSG00000237107",0,0,0,0,0,0
"ENSG00000024048",2800,3666,4752,2658,2138,3263
"ENSG00000206848",1,1,0,0,3,0
"ENSG00000112619",26,16,60,22,124,74
"ENSG00000213435",0,2,0,1,0,5
"ENSG00000124659",1002,2101,1639,1899,930,1564
"ENSG00000271765",3,3,3,2,0,0
"ENSG00000272189",26,2,40,4,21,2
"ENSG00000234263",0,2,0,0,2,0
"ENSG00000212242",0,0,2,0,1,0
"ENSG00000112357",710,348,842,349,493,236
"ENSG00000201807",0,0,0,0,0,0
"ENSG00000213109",0,2,2,0,0,2
"ENSG00000182747",48,6,11,18,66,11
"ENSG00000207247",0,0,0,0,0,0
"ENSG00000230350",0,0,0,8,0,2
"ENSG00000225391",0,0,3,0,0,0
"ENSG00000235399",0,0,0,0,0,0
"ENSG00000242574",93,2,263,0,67,4
"ENSG00000248993",0,0,0,0,0,0
"ENSG00000204257",234,129,376,106,192,117
"ENSG00000223837",1,4,10,6,2,1
"ENSG00000263756",0,0,0,0,0,0
"ENSG00000181577",51,37,115,46,141,33
"ENSG00000231881",34,43,107,19,42,19
"ENSG00000183239",2,0,2,0,0,0
"ENSG00000287562",178,227,415,199,156,162
"ENSG00000180992",1858,2803,3083,3136,2341,2267
"ENSG00000137216",4012,4138,6153,4177,3210,4283
"ENSG00000137225",182,31,524,9,122,44
"ENSG00000171453",1253,2558,1754,1943,963,1507
"ENSG00000137207",3282,4076,5559,4354,3240,4069
"ENSG00000271754",7,29,9,11,1,12
"ENSG00000124571",10482,11503,13758,9762,8830,8247
"ENSG00000219470",52,63,65,135,47,63
"ENSG00000252218",1,2,2,0,0,2
"ENSG00000170734",1180,1578,1744,1495,681,1487
"ENSG00000203362",80,91,89,104,42,63
"ENSG00000172432",4447,4603,6602,4306,3064,3990
"ENSG00000124688",803,1832,1372,1799,890,1422
"ENSG00000172426",41,76,74,48,41,34
"ENSG00000218107",0,0,0,0,0,0
"ENSG00000236961",0,0,0,0,0,0
"ENSG00000272114",0,0,0,0,0,0
"ENSG00000283573",0,0,0,0,0,0
"ENSG00000283215",0,0,2,0,0,0
"ENSG00000223469",0,0,0,0,0,0
"ENSG00000230913",0,0,2,5,0,0
"ENSG00000231102",0,0,0,0,0,0
"ENSG00000096088",2,0,2,0,7,0
"ENSG00000269387",0,0,0,0,2,0
"ENSG00000137218",310,320,641,358,262,296
"ENSG00000124593",9,54,75,33,24,102
"ENSG00000278224",1,5,4,2,1,6
"ENSG00000268745",0,0,0,0,0,0
"ENSG00000206977",0,0,0,0,0,0
"ENSG00000156508",424299,254100,472720,232421,318192,170852
"ENSG00000204394",11421,20017,19512,18225,12219,14786
"ENSG00000204392",3353,4114,5248,3609,3067,2722
"ENSG00000204390",84,121,219,152,102,132
"ENSG00000204389",519,589,586,431,558,961
"ENSG00000204388",856,1253,1481,963,852,1385
"ENSG00000285565",0,0,0,0,0,0
"ENSG00000204387",3111,2345,3320,1666,1948,1318
"ENSG00000201823",21,56,23,32,14,18
"ENSG00000201754",0,0,0,0,0,0
"ENSG00000237080",15,36,24,20,8,33
"ENSG00000204366",1397,1206,3171,741,1820,1028
"ENSG00000204435",734,1092,897,1050,512,934
"ENSG00000236823",0,0,2,0,0,0
"ENSG00000130368",4,8,60,4,2,2
"ENSG00000197081",12690,21742,19474,21435,8573,24509
"ENSG00000268257",0,2,0,0,0,2
"ENSG00000213073",0,0,0,0,0,0
"ENSG00000175003",9,31,9,18,8,13
"ENSG00000216516",0,0,0,0,1,0
"ENSG00000112561",32,74,96,191,48,218
"ENSG00000112539",9,14,52,3,10,4
"ENSG00000199523",1,0,0,0,0,0
"ENSG00000206681",0,0,0,0,0,0
"ENSG00000236627",0,0,0,0,0,0
"ENSG00000223942",0,0,0,0,0,0
"ENSG00000204386",6333,5990,5188,6900,2663,5849
"ENSG00000288646",0,0,0,0,0,0
"ENSG00000135316",5972,8956,8723,9500,7018,6392
"ENSG00000218475",2,2,0,0,0,0
"ENSG00000287397",0,0,0,0,0,0
"ENSG00000218536",4,0,0,0,0,0
"ENSG00000285858",0,0,0,0,0,0
"ENSG00000266128",0,0,0,0,0,0
"ENSG00000286573",0,0,0,0,0,0
"ENSG00000260422",0,0,0,0,0,0
"ENSG00000230627",0,0,0,0,0,0
"ENSG00000288584",0,0,0,0,1,0
"ENSG00000288648",0,0,0,0,0,0
"ENSG00000226577",6,4,0,0,6,4
"ENSG00000286301",3,0,0,0,0,0
"ENSG00000229068",2,3,0,0,1,0
"ENSG00000224936",4,2,6,6,4,18
"ENSG00000236603",142,162,206,208,124,129
"ENSG00000204592",5131,2857,6322,3480,3477,2346
"ENSG00000235781",13,1,15,2,9,4
"ENSG00000204576",482,1290,907,1144,557,798
"ENSG00000216101",1,4,4,4,1,5
"ENSG00000204569",4251,8798,8409,6759,3053,6327
"ENSG00000204568",2988,3688,3865,3574,2918,2752
"ENSG00000137343",1192,1745,2350,1347,831,1457
"ENSG00000228415",9,25,11,8,4,21
"ENSG00000204564",791,1204,1256,971,790,793
"ENSG00000204560",2927,5320,4021,4959,2506,4593
"ENSG00000204574",12435,16409,17282,15709,10985,13103
"ENSG00000230269",153,20,352,24,130,12
"ENSG00000082269",1847,1760,3500,1343,1803,1626
"ENSG00000183137",1010,648,1648,727,732,584
"ENSG00000124786",445,898,1012,1077,359,785
"ENSG00000047936",2,0,0,0,0,0
"ENSG00000214736",0,0,0,0,0,0
"ENSG00000197935",139,234,175,148,219,195
"ENSG00000152894",4152,5445,5904,3999,3469,4462
"ENSG00000096006",0,0,0,2,0,0
"ENSG00000120254",6366,7383,8878,6963,6324,5699
"ENSG00000096080",993,1437,1591,1369,1139,1119
"ENSG00000112146",1111,2834,1958,2909,818,2633
"ENSG00000213760",101,60,336,90,142,64
"ENSG00000204420",8,13,54,31,19,16
"ENSG00000137203",12,171,15,475,6,47
"ENSG00000112782",8,50,38,14,4,9
"ENSG00000137275",1191,2081,1381,2370,1348,2437
"ENSG00000237786",0,2,2,0,1,0
"ENSG00000218265",4,10,2,24,4,6
"ENSG00000202351",0,0,0,0,0,0
"ENSG00000225921",3293,5200,5313,5266,3529,4002
"ENSG00000010017",3515,2834,4787,3647,2794,2818
"ENSG00000286316",0,0,0,0,0,0
"ENSG00000266617",0,0,0,0,0,0
"ENSG00000130340",2832,6529,4609,5105,2664,4397
"ENSG00000234361",0,0,0,0,0,0
"ENSG00000229502",2,3,0,0,0,0
"ENSG00000236324",0,1,0,2,0,0
"ENSG00000220867",4,7,7,0,0,3
"ENSG00000252658",1,1,0,0,0,0
"ENSG00000078269",1273,2319,1256,2077,858,2915
"ENSG00000285642",0,0,0,0,0,0
"ENSG00000233496",0,0,0,0,0,0
"ENSG00000236164",0,0,0,0,0,0
"ENSG00000112818",4,1,3,4,2,0
"ENSG00000237719",1,8,15,14,6,7
"ENSG00000156711",1408,543,2077,708,1299,657
"ENSG00000246982",55,13,148,18,64,25
"ENSG00000096070",3077,6296,4320,5237,2806,5350
"ENSG00000189325",2,6,2,4,2,6
"ENSG00000010030",95,33,119,14,66,36
"ENSG00000224666",1,0,0,1,0,0
"ENSG00000237468",0,0,0,0,0,0
"ENSG00000273719",0,0,0,0,0,0
"ENSG00000207431",0,0,0,0,0,0
"ENSG00000228283",2,8,20,14,8,4
"ENSG00000227748",0,0,0,0,0,0
"ENSG00000272397",0,0,2,0,0,0
"ENSG00000118492",0,0,0,0,0,0
"ENSG00000137200",3763,4388,5606,4067,3409,3843
"ENSG00000198937",628,1856,1116,1690,314,1182
"ENSG00000229559",0,0,0,0,0,0
"ENSG00000227920",0,2,0,0,0,0
"ENSG00000263926",0,0,0,0,0,0
"ENSG00000279942",0,2,0,0,4,0
"ENSG00000112139",93,53,289,124,168,143
"ENSG00000124523",1253,1357,2152,976,1232,1011
"ENSG00000180316",0,2,3,4,2,2
"ENSG00000237541",1,0,1,1,0,1
"ENSG00000263649",0,0,0,0,0,0
"ENSG00000232629",12,2,11,14,1,1
"ENSG00000241106",7,0,22,0,4,0
"ENSG00000250264",1,0,6,0,2,0
"ENSG00000204261",9,0,34,0,19,1
"ENSG00000240065",95,6,103,7,153,11
"ENSG00000234515",0,2,1,0,1,0
"ENSG00000235301",0,3,1,0,0,0
"ENSG00000164430",161,155,83,126,254,326
"ENSG00000010704",77,54,152,52,86,58
"ENSG00000226594",0,0,0,0,0,0
"ENSG00000216616",0,0,0,0,0,0
"ENSG00000286811",0,0,0,0,0,2
"ENSG00000226068",0,2,2,10,2,0
"ENSG00000216835",2,0,2,2,0,0
"ENSG00000232876",9,6,10,1,1,2
"ENSG00000236703",0,0,1,0,0,1
"ENSG00000207689",0,0,0,0,0,0
"ENSG00000224374",0,0,2,0,0,0
"ENSG00000234084",1,3,6,1,0,1
"ENSG00000287094",0,0,1,0,0,0
"ENSG00000201012",0,0,0,0,0,0
"ENSG00000135541",1184,623,1742,454,932,524
"ENSG00000135334",5672,5207,8012,4703,4148,4014
"ENSG00000238628",0,0,0,0,0,0
"ENSG00000207131",0,0,0,0,0,0
"ENSG00000240997",0,0,0,0,0,0
"ENSG00000271114",0,0,0,0,0,0
"ENSG00000286278",0,0,0,0,0,0
"ENSG00000118434",0,0,0,0,0,0
"ENSG00000279565",0,0,0,4,0,2
"ENSG00000234426",0,0,0,0,0,0
"ENSG00000220131",0,0,0,4,0,2
"ENSG00000220267",4,6,1,24,1,7
"ENSG00000286871",0,0,0,0,0,0
"ENSG00000222145",0,0,1,0,0,0
"ENSG00000135336",5330,4022,6583,3088,4000,2612
"ENSG00000137261",218,62,69,14,64,30
"ENSG00000112308",5408,7941,7517,7237,3880,7401
"ENSG00000224164",1,2,0,1,0,0
"ENSG00000218806",0,0,0,0,0,0
"ENSG00000112312",2882,5355,5016,4820,3047,3865
"ENSG00000284688",0,0,1,0,0,0
"ENSG00000199289",0,0,0,0,0,0
"ENSG00000228223",1240,984,2174,997,1168,661
"ENSG00000182952",4002,4045,5849,3993,4234,3247
"ENSG00000284607",2,0,4,5,2,3
"ENSG00000275221",9,44,33,53,13,28
"ENSG00000217646",0,4,0,0,0,1
"ENSG00000276903",2,34,7,18,6,17
"ENSG00000184357",1,21,26,13,6,27
"ENSG00000275379",4,2,15,0,10,10
"ENSG00000275126",2,7,1,3,0,0
"ENSG00000197153",15,98,35,73,18,53
"ENSG00000278677",2,23,11,11,4,7
"ENSG00000274641",0,51,18,54,13,24
"ENSG00000238610",0,1,0,0,0,0
"ENSG00000168131",0,0,0,0,0,0
"ENSG00000232757",19,8,22,10,9,8
"ENSG00000278104",0,0,0,0,0,0
"ENSG00000275856",0,0,0,0,0,0
"ENSG00000066379",741,824,1020,619,609,565
"ENSG00000278773",0,0,0,0,0,0
"ENSG00000204619",2037,2178,2523,2041,1310,1521
"ENSG00000204616",6,8,28,1,9,0
"ENSG00000231226",1,1,6,0,2,0
"ENSG00000252228",0,0,0,0,0,0
"ENSG00000204614",0,0,2,0,0,0
"ENSG00000204613",2,0,1,2,11,0
"ENSG00000204610",2,6,26,4,20,4
"ENSG00000233892",11,48,14,22,2,24
"ENSG00000204385",134,16,279,46,182,32
"ENSG00000284829",0,0,0,0,0,0
"ENSG00000286974",9,11,39,15,2,10
"ENSG00000213676",2613,3147,4094,2523,2135,2675
"ENSG00000204315",238,603,494,606,317,459
"ENSG00000284954",8,9,12,8,7,7
"ENSG00000221988",624,1549,823,1168,524,1326
"ENSG00000258388",30,143,103,103,46,120
"ENSG00000241404",53,239,129,162,40,178
"ENSG00000204310",3210,3450,4807,3600,3038,3161
"ENSG00000284469",2,0,1,0,0,0
"ENSG00000204308",2978,3035,5454,3269,3058,2295
"ENSG00000277264",0,0,0,0,0,0
"ENSG00000273333",0,0,0,0,0,0
"ENSG00000204304",9888,7473,18537,8405,8700,6967
"ENSG00000213654",333,298,749,691,402,569
"ENSG00000204301",66,42,398,28,103,65
"ENSG00000237285",5,7,7,4,6,7
"ENSG00000223335",0,0,0,0,0,0
"ENSG00000204287",112,6,152,4,154,18
"ENSG00000146112",3029,3701,4247,6505,1753,3383
"ENSG00000230449",0,1,1,2,0,5
"ENSG00000224328",0,3,1,2,0,1
"ENSG00000196230",92498,140973,158841,138341,91730,107901
"ENSG00000272540",18,131,32,94,7,88
"ENSG00000137312",6878,9144,11603,8832,5828,7006
"ENSG00000201988",2,2,2,3,1,2
"ENSG00000137331",1710,999,1085,2558,777,1241
"ENSG00000228022",2,3,5,0,2,0
"ENSG00000263608",0,0,0,0,0,0
"ENSG00000137285",22865,62921,25154,29329,15425,29988
"ENSG00000180822",888,1516,1685,1295,1134,1295
"ENSG00000137266",2353,2740,4691,1055,1270,1236
"ENSG00000272320",38,9,56,4,22,4
"ENSG00000137267",15055,29135,7398,16741,5877,15233
"ENSG00000219736",0,0,0,0,0,0
"ENSG00000111799",432,646,659,2523,501,1489
"ENSG00000112697",15021,5059,11129,8675,10633,7268
"ENSG00000203489",0,0,4,0,0,0
"ENSG00000237174",0,0,0,0,0,0
"ENSG00000238156",0,0,0,0,0,0
"ENSG00000221332",0,0,0,0,0,0
"ENSG00000263533",0,0,0,0,0,0
"ENSG00000217680",0,0,0,0,0,0
"ENSG00000201291",0,0,0,0,0,0
"ENSG00000146197",66,519,539,1842,90,1046
"ENSG00000272374",44,77,71,45,14,53
"ENSG00000065029",1675,1908,3328,1395,1107,1469
"ENSG00000217004",0,0,1,0,0,0
"ENSG00000112033",2002,1341,3379,1184,1738,1101
"ENSG00000227154",0,3,12,6,5,4
"ENSG00000198755",38670,47655,56385,40800,33901,29875
"ENSG00000276712",26,30,30,17,13,25
"ENSG00000007866",3525,1992,5023,2561,3688,2702
"ENSG00000112041",130,23,354,33,272,30
"ENSG00000228559",5,6,6,10,8,22
"ENSG00000219023",10,15,22,12,10,6
"ENSG00000218749",0,0,0,0,0,0
"ENSG00000287458",0,2,0,0,0,0
"ENSG00000212579",0,0,0,0,0,0
"ENSG00000265527",0,0,0,0,0,2
"ENSG00000130363",279,262,597,303,243,283
"ENSG00000164691",1,1,0,0,2,1
"ENSG00000146267",1306,826,975,694,825,469
"ENSG00000132423",956,851,1182,889,1033,715
"ENSG00000132424",19817,16035,32769,12814,11482,12428
"ENSG00000123552",2167,1418,3339,1263,1810,1292
"ENSG00000279170",286,265,456,202,269,178
"ENSG00000274603",1,0,0,1,0,0
"ENSG00000112237",4839,6214,5398,6277,4306,4705
"ENSG00000219755",0,0,0,0,0,0
"ENSG00000153291",443,135,935,41,257,119
"ENSG00000242973",1,0,0,0,0,0
"ENSG00000180113",15,6,76,4,2,9
"ENSG00000146070",86,61,536,26,160,30
"ENSG00000069122",4,0,18,2,4,2
"ENSG00000225730",0,0,0,0,0,0
"ENSG00000281756",0,2,0,0,3,2
"ENSG00000204356",4851,4570,7388,4863,4547,3422
"ENSG00000284446",0,0,0,0,0,0
"ENSG00000204348",641,816,1130,968,626,795
"ENSG00000233627",0,0,0,0,0,0
"ENSG00000248290",3,0,0,0,1,0
"ENSG00000250535",6,7,0,1,0,1
"ENSG00000224389",2,4,12,3,8,17
"ENSG00000229776",0,0,0,0,0,0
"ENSG00000231852",0,5,0,0,5,4
"ENSG00000252512",0,0,0,0,0,0
"ENSG00000180573",184,1530,354,395,270,727
"ENSG00000216331",0,3,0,0,0,0
"ENSG00000282988",1,17,7,10,2,11
"ENSG00000197409",0,0,0,0,0,0
"ENSG00000196866",0,0,0,0,0,0
"ENSG00000217275",0,19,23,24,3,8
"ENSG00000277720",0,3,4,1,2,0
"ENSG00000218281",0,4,0,0,0,1
"ENSG00000124575",28,26,23,27,18,17
"ENSG00000274618",2,4,0,2,6,2
"ENSG00000275663",0,0,0,0,1,0
"ENSG00000277775",2,17,9,21,5,14
"ENSG00000278588",9,9,19,28,2,12
"ENSG00000220875",2,4,8,5,2,4
"ENSG00000287050",0,0,0,0,0,0
"ENSG00000186470",757,79,1195,146,351,80
"ENSG00000124508",1011,572,2032,638,890,538
"ENSG00000026950",605,54,848,51,536,123
"ENSG00000111801",162,23,451,19,164,23
"ENSG00000225549",0,0,2,0,3,0
"ENSG00000111875",1728,2632,2504,2991,1801,2105
"ENSG00000111877",469,781,1203,947,574,774
"ENSG00000235099",0,0,0,0,0,0
"ENSG00000213187",0,0,0,2,0,0
"ENSG00000135333",641,2232,1475,6407,596,1476
"ENSG00000229862",1,0,0,0,0,0
"ENSG00000218459",2,0,0,2,0,0
"ENSG00000135297",2094,1876,2234,1483,1536,1619
"ENSG00000124588",5500,4834,4010,2381,3552,3499
"ENSG00000235538",0,0,0,2,0,0
"ENSG00000227602",0,0,0,0,0,0
"ENSG00000220666",2,1,0,6,0,0
"ENSG00000231441",1,4,7,0,2,2
"ENSG00000216854",0,6,2,4,2,0
"ENSG00000200224",0,0,0,0,0,0
"ENSG00000151917",281,356,267,235,134,176
"ENSG00000219790",2,2,3,3,1,0
"ENSG00000218980",0,1,0,0,2,1
"ENSG00000276576",0,0,4,2,2,2
"ENSG00000168116",835,1967,1408,1291,734,1352
"ENSG00000197062",658,778,1024,630,497,656
"ENSG00000203734",1,2,7,7,0,7
"ENSG00000164674",9,24,17,24,20,18
"ENSG00000186340",1035,6824,1285,3193,1218,5128
"ENSG00000112337",0,0,0,0,0,0
"ENSG00000137252",0,1,0,0,0,0
"ENSG00000204701",1,4,0,0,0,0
"ENSG00000204657",19,39,49,29,17,16
"ENSG00000203907",29,0,8,0,14,0
"ENSG00000124701",6,17,28,15,9,18
"ENSG00000272221",38,97,55,222,40,49
"ENSG00000204520",757,1094,1279,1175,667,1027
"ENSG00000288587",0,0,0,0,0,0
"ENSG00000199332",0,0,0,0,0,0
"ENSG00000230174",0,0,0,0,0,0
"ENSG00000233902",0,0,0,0,0,0
"ENSG00000286940",19,12,3,22,40,38
"ENSG00000206337",791,99,637,106,363,121
"ENSG00000216657",15,28,10,56,12,18
"ENSG00000279926",36,6,41,6,4,10
"ENSG00000272248",0,3,0,2,1,1
"ENSG00000230648",0,1,3,3,2,1
"ENSG00000112739",6077,11017,11159,9575,5541,9529
"ENSG00000145975",6,18,20,12,4,8
"ENSG00000185689",19,45,36,7,12,7
"ENSG00000198721",2074,2898,3107,1991,1967,1895
"ENSG00000254821",0,0,0,0,0,0
"ENSG00000234817",5,8,5,12,5,9
"ENSG00000237716",0,0,0,0,0,0
"ENSG00000216307",0,0,0,0,0,0
"ENSG00000235008",47,22,99,33,48,34
"ENSG00000249141",0,0,6,0,3,4
"ENSG00000231654",0,0,0,0,0,0
"ENSG00000026297",1338,1266,1762,846,984,799
"ENSG00000252431",0,0,0,0,0,0
"ENSG00000252487",0,0,0,0,0,0
"ENSG00000223039",0,0,1,0,0,0
"ENSG00000181472",1028,3010,1285,2702,997,2289
"ENSG00000252615",0,0,0,0,0,0
"ENSG00000155906",1081,2947,1792,2567,1095,2059
"ENSG00000219395",8,51,17,25,2,13
"ENSG00000146476",3304,14411,4345,12940,2540,10646
"ENSG00000120262",30,6,62,26,16,18
"ENSG00000207422",0,2,0,0,0,0
"ENSG00000197061",52,64,70,46,29,63
"ENSG00000216813",0,2,0,2,0,0
"ENSG00000183807",32,285,61,173,66,101
"ENSG00000173612",6,10,9,4,8,4
"ENSG00000217089",0,0,0,0,0,0
"ENSG00000200248",0,0,0,0,0,0
"ENSG00000185002",0,2,21,112,4,35
"ENSG00000252107",0,0,0,0,0,0
"ENSG00000263514",0,0,0,0,0,0
"ENSG00000264390",0,0,0,0,0,0
"ENSG00000217684",0,0,0,0,0,0
"ENSG00000216548",0,0,0,2,0,0
"ENSG00000275138",0,0,0,0,0,0
"ENSG00000288714",2,3,0,0,0,1
"ENSG00000272549",2,2,0,8,0,2
"ENSG00000203688",1,6,12,19,3,12
"ENSG00000213065",0,0,0,0,0,0
"ENSG00000269155",1,0,7,7,2,0
"ENSG00000235994",5,20,65,18,10,31
"ENSG00000229921",39,52,255,72,103,97
"ENSG00000180658",0,0,0,0,0,0
"ENSG00000236761",3,15,4,6,4,8
"ENSG00000216917",0,0,0,4,0,0
"ENSG00000266807",0,0,0,0,0,0
"ENSG00000219532",0,0,0,0,0,0
"ENSG00000200895",0,0,0,0,0,0
"ENSG00000237115",1,11,2,2,6,6
"ENSG00000118523",7600,1549,6304,1139,12959,1750
"ENSG00000218857",0,0,0,2,0,0
"ENSG00000118518",2384,2498,3618,2086,2006,1988
"ENSG00000251768",4,5,6,4,2,2
"ENSG00000213131",175,173,189,200,103,129
"ENSG00000220744",4,2,12,9,2,2
"ENSG00000220522",0,2,0,0,0,0
"ENSG00000226707",0,0,0,0,0,0
"ENSG00000124812",0,0,0,0,0,2
"ENSG00000177684",0,0,0,0,0,0
"ENSG00000214642",0,0,0,0,0,0
"ENSG00000203970",0,0,0,0,0,0
"ENSG00000180872",0,0,0,0,0,0
"ENSG00000254440",0,2,2,0,2,0
"ENSG00000244694",142,76,413,184,69,305
"ENSG00000261839",4,6,11,2,1,3
"ENSG00000198315",3327,3215,5993,3031,2742,2797
"ENSG00000218834",0,0,0,0,0,0
"ENSG00000135298",88,2,165,6,120,1
"ENSG00000288712",0,0,0,0,0,0
"ENSG00000287914",0,0,0,0,0,0
"ENSG00000284615",0,0,0,0,0,0
"ENSG00000234577",0,0,0,0,0,0
"ENSG00000226193",0,0,0,0,0,0
"ENSG00000202044",0,0,0,0,0,0
"ENSG00000233464",0,0,0,0,0,0
"ENSG00000218792",0,0,0,0,2,0
"ENSG00000280236",0,2,0,0,0,0
"ENSG00000277881",0,0,0,0,0,0
"ENSG00000225797",0,0,0,0,0,0
"ENSG00000230164",0,0,0,0,0,0
"ENSG00000204687",0,0,0,0,0,0
"ENSG00000213900",0,0,0,0,0,0
"ENSG00000230056",0,0,0,2,0,0
"ENSG00000243729",0,0,0,0,0,0
"ENSG00000112462",0,0,0,0,0,0
"ENSG00000118432",53,645,60,483,44,369
"ENSG00000204252",2720,492,3500,255,2368,229
"ENSG00000223865",1070,437,1232,464,895,374
"ENSG00000224796",0,0,0,2,0,0
"ENSG00000231461",0,0,0,0,0,0
"ENSG00000228688",0,0,0,0,0,0
"ENSG00000237398",9,14,39,6,14,23
"ENSG00000230313",10,1,24,3,22,2
"ENSG00000204231",2061,1320,3466,1034,1437,1325
"ENSG00000202441",9,2,10,3,4,6
"ENSG00000204228",311,264,545,145,291,124
"ENSG00000199036",0,0,0,0,0,0
"ENSG00000204227",1088,2469,2440,2147,1205,1742
"ENSG00000225463",0,0,0,0,0,0
"ENSG00000223457",0,0,0,0,0,0
"ENSG00000272217",2,6,11,5,2,5
"ENSG00000223501",2630,3636,3411,2576,1941,2579
"ENSG00000231500",72304,73515,93837,64690,57368,44549
"ENSG00000235863",125,67,281,102,133,67
"ENSG00000227057",3739,6798,5006,6607,3603,5414
"ENSG00000284517",0,0,0,0,0,0
"ENSG00000204220",2884,3891,3950,3312,2835,2660
"ENSG00000284064",0,0,0,0,0,0
"ENSG00000237441",3681,2924,6724,2372,2845,2725
"ENSG00000236104",870,1088,2285,1271,664,979
"ENSG00000285064",0,0,0,0,0,0
"ENSG00000286920",2,0,0,0,0,0
"ENSG00000229596",0,0,0,2,0,0
"ENSG00000204695",0,0,0,0,0,0
"ENSG00000137204",18,4,78,2,21,8
"ENSG00000146215",510,168,1137,75,572,115
"ENSG00000219222",0,0,0,0,0,0
"ENSG00000220614",0,0,0,0,0,0
"ENSG00000179157",0,4,0,4,0,4
"ENSG00000197594",4431,2878,2611,2189,2162,2456
"ENSG00000228285",13,18,15,23,6,15
"ENSG00000225644",0,1,0,1,0,0
"ENSG00000237649",6943,7483,13060,6372,5852,5291
"ENSG00000204194",1,1,3,3,1,2
"ENSG00000112511",4392,4369,6693,3323,2664,2977
"ENSG00000112514",5971,5904,9387,6185,4788,4446
"ENSG00000197283",7511,9706,15166,4569,4228,6979
"ENSG00000274259",9,18,31,10,7,22
"ENSG00000284256",1,1,2,1,0,1
"ENSG00000213588",1305,2666,2193,1867,1456,1786
"ENSG00000220113",0,0,0,1,0,0
"ENSG00000223542",0,0,0,0,0,0
"ENSG00000234567",0,0,0,0,0,0
"ENSG00000238059",0,0,0,0,0,0
"ENSG00000272428",0,0,0,0,0,0
"ENSG00000278899",3,27,5,34,2,18
"ENSG00000120253",4383,5951,6780,4407,4122,3829
"ENSG00000219433",0,0,2,0,1,1
"ENSG00000231760",2,10,4,9,1,7
"ENSG00000285889",0,0,0,0,0,0
"ENSG00000285991",1,1,7,2,5,7
"ENSG00000120256",385,28,381,99,246,37
"ENSG00000273132",0,1,0,8,0,0
"ENSG00000268592",0,0,1,0,0,0
"ENSG00000217733",0,0,0,12,0,0
"ENSG00000223701",0,0,0,0,0,0
"ENSG00000216906",0,0,8,2,4,2
"ENSG00000203722",8,0,2,0,1,4
"ENSG00000216621",0,0,0,0,0,0
"ENSG00000131015",8,0,0,2,0,4
"ENSG00000215094",0,0,0,0,0,0
"ENSG00000253809",0,0,0,0,0,0
"ENSG00000287300",0,0,0,0,0,2
"ENSG00000280232",0,0,0,0,1,0
"ENSG00000135317",429,511,551,464,257,497
"ENSG00000270987",2,4,3,9,0,8
"ENSG00000164418",488,11,639,15,148,9
"ENSG00000203875",662,1276,1821,1964,1174,1630
"ENSG00000220563",0,0,0,0,0,0
"ENSG00000275072",0,0,0,0,0,0
"ENSG00000217334",2,2,5,12,0,6
"ENSG00000198738",0,0,0,0,0,0
"ENSG00000222686",0,0,1,0,0,0
"ENSG00000200427",0,0,1,0,0,0
"ENSG00000218766",0,0,0,0,0,0
"ENSG00000288021",2,0,15,2,0,3
"ENSG00000202103",0,0,0,0,0,0
"ENSG00000124788",491,810,431,876,132,915
"ENSG00000219627",0,0,0,2,0,0
"ENSG00000261366",32,29,47,56,24,28
"ENSG00000219549",0,0,0,0,0,0
"ENSG00000288708",0,0,0,0,0,0
"ENSG00000233503",2,2,4,18,4,10
"ENSG00000219993",0,0,0,0,0,0
"ENSG00000234115",4,4,0,24,0,2
"ENSG00000096696",11622,28070,19844,33527,11125,32390
"ENSG00000168566",2349,1982,4073,1634,1723,1429
"ENSG00000236512",2,0,2,3,0,0
"ENSG00000227516",0,2,1,0,0,0
"ENSG00000207371",0,0,1,0,0,0
"ENSG00000112578",1991,4138,2753,3590,2199,2912
"ENSG00000112576",1428,1061,1749,1734,1381,1430
"ENSG00000206875",0,0,0,0,0,0
"ENSG00000223946",2,0,0,0,0,0
"ENSG00000230062",0,0,0,0,0,0
"ENSG00000249853",262,115,667,75,190,53
"ENSG00000001167",2750,4208,4866,3760,2590,3651
"ENSG00000158406",8,275,26,68,19,149
"ENSG00000204618",202,79,172,71,40,33
"ENSG00000204702",0,0,0,0,0,0
"ENSG00000204688",0,1,3,3,1,0
"ENSG00000204700",0,0,0,0,0,0
"ENSG00000146373",502,213,866,1490,506,804
"ENSG00000204580",13822,8969,25415,6798,12617,8145
